,location,total_sqft,bath,price,bhk
1923,Electronic City,630.0,1.0,34.65,1
1924,Electronic City,1128.0,2.0,63.0,2
1925,Electronic City,1599.0,3.0,99.0,3
1926,Electronic City,1125.0,2.0,32.49,2
1927,Electronic City,1094.0,2.0,42.0,2
1928,Electronic City,1070.0,2.0,55.0,2
1929,Electronic City,940.0,2.0,41.0,2
1930,Electronic City,1320.0,2.0,38.13,3
1931,Electronic City,1128.0,2.0,68.75,2
1932,Electronic City,1342.0,2.0,73.3,2
1933,Electronic City,1360.0,2.0,71.0,3
1934,Electronic City,880.0,2.0,29.0,2
1935,Electronic City,1265.0,2.0,56.93,2
1936,Electronic City,1691.0,2.0,102.0,3
1937,Electronic City,1128.0,2.0,65.49,2
1938,Electronic City,1620.0,3.0,62.0,3
1939,Electronic City,710.0,2.0,16.0,2
1940,Electronic City,1070.0,2.0,56.1,2
1941,Electronic City,2000.0,4.0,120.0,4
1942,Electronic City,890.0,2.0,45.0,2
1943,Electronic City,1128.0,2.0,65.65,2
1944,Electronic City,865.0,2.0,42.0,2
1945,Electronic City,1130.0,2.0,32.64,2
1946,Electronic City,910.0,2.0,42.0,2
1947,Electronic City,975.0,2.0,37.5,2
1948,Electronic City,1360.0,2.0,75.0,3
1949,Electronic City,770.0,1.0,40.0,2
1950,Electronic City,1128.0,2.0,64.0,2
1951,Electronic City,1070.0,2.0,54.0,2
1952,Electronic City,1025.0,2.0,29.6,2
1953,Electronic City,1571.0,3.0,89.0,3
1954,Electronic City,1111.0,3.0,50.0,3
1955,Electronic City,870.0,2.0,39.5,2
1956,Electronic City,921.0,2.0,34.0,2
1957,Electronic City,1374.0,2.0,72.0,3
1958,Electronic City,1100.0,2.0,45.0,2
1959,Electronic City,1128.0,2.0,65.35,2
1960,Electronic City,1128.0,2.0,65.0,2
1961,Electronic City,755.0,1.0,34.0,2
1962,Electronic City,1220.0,2.0,35.24,3
1963,Electronic City,4000.0,5.0,150.0,4
1964,Electronic City,1100.0,2.0,40.0,2
1965,Electronic City,1563.0,3.0,91.84,3
1966,Electronic City,1652.0,3.0,70.0,3
1967,Electronic City,1000.0,2.0,22.0,2
1968,Electronic City,1025.0,2.0,54.5,2
1969,Electronic City,1070.0,2.0,46.0,2
1970,Electronic City,1350.0,3.0,58.0,3
1971,Electronic City,1000.0,2.0,25.0,2
1972,Electronic City,1020.0,2.0,29.46,2
1973,Electronic City,1700.0,3.0,75.0,3
1974,Electronic City,1400.0,2.0,48.0,3
1975,Electronic City,1128.0,2.0,68.0,2
1976,Electronic City,700.0,1.0,35.0,1
1977,Electronic City,1360.0,2.0,70.5,3
1978,Electronic City,1150.0,2.0,38.0,2
1979,Electronic City,1571.0,3.0,105.0,3
1980,Electronic City,1090.0,2.0,31.49,2
1981,Electronic City,1089.0,2.0,45.0,2
1982,Electronic City,1110.0,2.0,40.0,2
1983,Electronic City,1600.0,3.0,104.0,3
1984,Electronic City,1130.0,2.0,32.63,2
1985,Electronic City,1500.0,2.0,100.0,3
1986,Electronic City,1440.0,2.0,55.0,3
1987,Electronic City,1156.0,2.0,44.0,3
1988,Electronic City,1400.0,2.0,40.44,3
1989,Electronic City,1152.0,2.0,65.0,2
1990,Electronic City,1070.0,2.0,60.0,2
1991,Electronic City,1128.0,2.0,65.5,2
1992,Electronic City,1200.0,2.0,59.0,2
1993,Electronic City,1152.0,2.0,65.75,2
1994,Electronic City,1225.0,3.0,45.03,3
1995,Electronic City,1070.0,2.0,55.0,2
1996,Electronic City,1060.0,2.0,58.0,2
1997,Electronic City,1025.0,2.0,54.1,2
1998,Electronic City,1105.0,2.0,35.0,3
1999,Electronic City,660.0,1.0,18.0,2
2000,Electronic City,660.0,1.0,15.0,2
2001,Electronic City,1000.0,2.0,41.0,2
2002,Electronic City,1500.0,2.0,78.0,3
2003,Electronic City,1213.0,2.0,59.32,2
2004,Electronic City,1575.0,3.0,90.0,3
2005,Electronic City,435.0,1.0,19.5,1
2006,Electronic City,1449.0,3.0,100.0,3
2007,Electronic City,1310.0,2.0,37.83,3
2008,Electronic City,1125.0,2.0,58.0,2
2009,Electronic City,1090.0,2.0,35.03,2
2010,Electronic City,1575.0,3.0,101.0,3
2011,Electronic City,660.0,1.0,16.0,2
2012,Electronic City,550.0,1.0,12.0,1
2013,Electronic City,919.0,2.0,40.0,2
2014,Electronic City,1500.0,2.0,78.25,3
2015,Electronic City,1363.0,2.0,79.0,2
2016,Electronic City,1156.0,2.0,42.0,2
2017,Electronic City,1020.0,2.0,29.46,2
2018,Electronic City,1108.0,2.0,67.15,2
2019,Electronic City,1160.0,2.0,33.5,2
2020,Electronic City,1128.0,2.0,65.7,2
2021,Electronic City,1170.0,2.0,33.0,2
2022,Electronic City,1060.0,2.0,51.0,2
2023,Electronic City,1410.0,2.0,38.0,3
2024,Electronic City,1650.0,3.0,100.0,3
2025,Electronic City,1020.0,2.0,29.45,2
2026,Electronic City,1025.0,2.0,49.0,2
2027,Electronic City,1000.0,2.0,29.7,2
2028,Electronic City,1449.0,3.0,90.0,3
2029,Electronic City,1065.0,2.0,30.75,2
2030,Electronic City,1070.0,2.0,58.0,2
2031,Electronic City,1210.0,2.0,54.0,2
2032,Electronic City,1500.0,2.0,75.0,3
2033,Electronic City,1033.0,2.0,28.41,3
2034,Electronic City,1070.0,2.0,52.0,2
2035,Electronic City,2435.0,4.0,119.0,4
2036,Electronic City,660.0,1.0,15.5,2
2037,Electronic City,1125.0,2.0,32.5,2
2038,Electronic City,1165.0,2.0,33.64,2
2039,Electronic City,919.0,2.0,34.0,2
2040,Electronic City,1073.0,2.0,60.0,2
2041,Electronic City,1500.0,2.0,78.0,3
2042,Electronic City,1070.0,2.0,47.0,2
2043,Electronic City,1296.0,2.0,65.0,2
2044,Electronic City,1140.0,2.0,70.93,2
2045,Electronic City,1200.0,2.0,34.65,2
2046,Electronic City,1096.0,2.0,40.55,2
2047,Electronic City,1017.0,2.0,27.0,2
2048,Electronic City,1130.0,2.0,32.63,2
2049,Electronic City,1110.0,2.0,39.95,2
2050,Electronic City,2093.0,4.0,104.0,4
2051,Electronic City,1025.0,2.0,53.9,2
2052,Electronic City,940.0,2.0,54.0,2
2053,Electronic City,435.0,1.0,21.0,1
2054,Electronic City,1500.0,2.0,77.5,3
2055,Electronic City,1631.0,3.0,80.0,3
2056,Electronic City,1355.0,2.0,67.0,2
2057,Electronic City,1200.0,2.0,34.0,2
2058,Electronic City,1175.0,2.0,47.0,2
2059,Electronic City,435.0,1.0,22.0,1
2060,Electronic City,1500.0,2.0,63.0,3
2061,Electronic City,1039.0,2.0,50.0,2
2062,Electronic City,770.0,1.0,39.9,2
2063,Electronic City,919.0,2.0,35.0,2
2064,Electronic City,1128.0,2.0,64.0,2
2065,Electronic City,605.0,1.0,13.31,1
2066,Electronic City,1159.0,2.0,38.0,3
2067,Electronic City,530.0,1.0,13.5,1
2068,Electronic City,1070.0,2.0,53.0,2
2069,Electronic City,1025.0,1.0,26.63,2
2070,Electronic City,2400.0,2.0,78.0,3
2071,Electronic City,1571.0,3.0,83.0,3
2072,Electronic City,1470.0,2.0,44.1,3
2073,Electronic City,1350.0,3.0,66.0,3
2074,Electronic City,1652.0,3.0,110.0,3
2075,Electronic City,1320.0,2.0,38.12,3
2076,Electronic City,1090.0,2.0,31.48,2
2077,Electronic City,1050.0,2.0,39.0,3
2078,Electronic City,1128.0,2.0,65.58,2
2079,Electronic City,635.0,1.0,28.0,1
2080,Electronic City,1128.0,2.0,65.4,2
2081,Electronic City,1096.0,2.0,39.0,2
2082,Electronic City,1150.0,2.0,38.0,2
2083,Electronic City,1355.0,2.0,72.9,2
2084,Electronic City,1200.0,2.0,30.0,2
2085,Electronic City,1150.0,2.0,35.0,2
2086,Electronic City,1165.0,2.0,33.64,2
2087,Electronic City,770.0,1.0,35.0,2
2088,Electronic City,1020.0,2.0,29.45,2
2089,Electronic City,865.0,2.0,40.0,2
2090,Electronic City,800.0,2.0,32.0,2
2091,Electronic City,970.0,2.0,34.0,2
2092,Electronic City,1108.0,2.0,63.0,2
2093,Electronic City,630.0,1.0,40.5,1
2094,Electronic City,1100.0,2.0,41.0,2
2095,Electronic City,975.0,2.0,32.0,2
2096,Electronic City,605.0,1.0,22.0,1
2097,Electronic City,1142.0,2.0,35.0,2
2098,Electronic City,1070.0,2.0,48.0,2
2099,Electronic City,1160.0,2.0,42.0,3
2100,Electronic City,1360.0,2.0,70.0,3
2101,Electronic City,635.0,1.0,28.0,1
2102,Electronic City,1128.0,2.0,65.45,2
2103,Electronic City,890.0,2.0,40.0,2
2104,Electronic City,1065.0,2.0,30.75,2
2105,Electronic City,1127.0,2.0,32.0,2
2106,Electronic City,825.0,2.0,35.0,2
2107,Electronic City,1200.0,2.0,40.5,2
2108,Electronic City,1360.0,2.0,58.0,3
2109,Electronic City,1400.0,2.0,40.45,3
2110,Electronic City,1065.0,2.0,30.76,2
2111,Electronic City,630.0,1.0,33.7,1
2112,Electronic City,1025.0,2.0,29.61,2
2113,Electronic City,1160.0,2.0,42.0,3
2114,Electronic City,660.0,1.0,16.5,2
2115,Electronic City,1400.0,3.0,90.0,3
2116,Electronic City,1287.0,3.0,55.0,3
2117,Electronic City,1258.0,2.0,85.5,2
2118,Electronic City,1386.0,2.0,85.0,2
2119,Electronic City,550.0,1.0,27.0,1
2120,Electronic City,1025.0,2.0,50.0,2
2121,Electronic City,1140.0,2.0,33.84,2
2122,Electronic City,1070.0,2.0,55.0,2
2123,Electronic City,1342.0,2.0,72.0,2
2124,Electronic City,1275.0,3.0,70.0,3
2125,Electronic City,770.0,1.0,38.0,2
2126,Electronic City,1200.0,2.0,34.65,2
2127,Electronic City,1005.0,2.0,39.77,2
2128,Electronic City,1110.0,2.0,39.9,2
2129,Electronic City,660.0,1.0,23.0,2
2130,Electronic City,1644.0,3.0,92.59,3
2131,Electronic City,1250.0,2.0,62.0,2
2132,Electronic City,1020.0,2.0,30.27,2
2133,Electronic City,1025.0,2.0,29.6,2
2134,Electronic City,418.0,1.0,12.0,1
2135,Electronic City,1128.0,2.0,64.8,2
2136,Electronic City,1220.0,2.0,35.25,3
2137,Electronic City,1220.0,2.0,35.23,3
2138,Electronic City,1060.0,2.0,55.0,2
2139,Electronic City,710.0,1.0,40.42,1
2140,Electronic City,1000.0,2.0,29.95,2
2141,Electronic City,870.0,2.0,24.0,2
2142,Electronic City,1275.0,3.0,63.43,3
2143,Electronic City,1518.0,3.0,75.0,3
2144,Electronic City,1090.0,2.0,31.48,1
2145,Electronic City,1140.0,2.0,32.92,2
2146,Electronic City,1125.0,2.0,32.49,2
2147,Electronic City,1060.0,2.0,55.0,2
2148,Electronic City,1200.0,2.0,34.66,2
2149,Electronic City,1353.0,2.0,75.0,2
2150,Electronic City,660.0,1.0,18.0,2
2151,Electronic City,1128.0,2.0,67.0,2
2152,Electronic City,1070.0,2.0,57.0,2
2153,Electronic City,1700.0,3.0,90.0,3
2154,Electronic City,1521.0,2.0,57.5,3
2155,Electronic City,750.0,1.0,35.0,1
2156,Electronic City,1210.0,2.0,55.0,2
2157,Electronic City,1070.0,2.0,60.0,2
2158,Electronic City,1400.0,2.0,40.44,3
2159,Electronic City,1190.0,2.0,42.0,2
2160,Electronic City,880.0,2.0,19.0,2
2161,Electronic City,1150.0,2.0,38.08,2
2162,Electronic City,1615.0,3.0,97.0,3
2163,Electronic City,1165.0,2.0,33.65,2
2164,Electronic City,1221.0,2.0,68.0,2
2165,Electronic City,970.0,2.0,35.0,2
2166,Electronic City,1500.0,3.0,73.0,3
2167,Electronic City,995.0,2.0,48.0,2
2168,Electronic City,1342.0,2.0,90.0,2
2169,Electronic City,1320.0,2.0,38.12,3
2170,Electronic City,1128.0,2.0,63.5,2
2171,Electronic City,589.0,1.0,29.0,1
2172,Electronic City,1125.0,2.0,28.13,2
2173,Electronic City,825.0,2.0,30.0,2
2174,Electronic City,1575.0,3.0,94.5,3
2175,Electronic City,1070.0,2.0,48.0,2
2176,Electronic City,1025.0,2.0,54.0,2
2177,Electronic City,1500.0,2.0,70.0,3
2178,Electronic City,1500.0,2.0,64.5,3
2179,Electronic City,1140.0,2.0,32.93,2
2180,Electronic City,2093.0,4.0,134.0,4
2181,Electronic City,750.0,2.0,19.5,2
2182,Electronic City,1355.0,2.0,73.0,2
2183,Electronic City,1360.0,2.0,64.99,3
2184,Electronic City,1060.0,2.0,52.0,2
2185,Electronic City Phase II,1056.0,2.0,39.07,2
2186,Electronic City Phase II,1020.0,2.0,30.6,2
2187,Electronic City Phase II,1069.0,2.0,45.0,2
2188,Electronic City Phase II,630.0,1.0,28.35,1
2189,Electronic City Phase II,1220.0,2.0,35.23,3
2190,Electronic City Phase II,1000.0,2.0,25.0,2
2191,Electronic City Phase II,1090.0,2.0,28.34,2
2192,Electronic City Phase II,2225.0,4.0,98.88,4
2193,Electronic City Phase II,1400.0,2.0,40.43,3
2194,Electronic City Phase II,775.0,2.0,38.0,2
2195,Electronic City Phase II,1266.0,2.0,59.0,2
2196,Electronic City Phase II,1000.0,2.0,28.88,2
2197,Electronic City Phase II,1320.0,2.0,38.13,3
2198,Electronic City Phase II,1220.0,3.0,35.23,3
2199,Electronic City Phase II,972.0,2.0,44.0,2
2200,Electronic City Phase II,1400.0,2.0,40.43,3
2201,Electronic City Phase II,1031.0,2.0,55.0,2
2202,Electronic City Phase II,1003.0,2.0,40.6,2
2203,Electronic City Phase II,1031.0,2.0,56.35,2
2204,Electronic City Phase II,1320.0,2.0,38.12,3
2205,Electronic City Phase II,1395.0,2.0,62.78,3
2206,Electronic City Phase II,1160.0,2.0,33.5,2
2207,Electronic City Phase II,1065.0,2.0,30.75,2
2208,Electronic City Phase II,1219.0,2.0,61.25,2
2209,Electronic City Phase II,1400.0,2.0,41.58,3
2210,Electronic City Phase II,1000.0,2.0,28.88,2
2211,Electronic City Phase II,1790.0,3.0,100.0,3
2212,Electronic City Phase II,769.0,2.0,40.0,2
2213,Electronic City Phase II,1400.0,2.0,40.43,3
2214,Electronic City Phase II,900.0,2.0,32.5,2
2215,Electronic City Phase II,1329.0,2.0,41.0,3
2216,Electronic City Phase II,1220.0,3.0,35.23,3
2217,Electronic City Phase II,993.0,2.0,50.0,3
2218,Electronic City Phase II,1418.0,3.0,52.47,3
2219,Electronic City Phase II,1070.0,2.0,45.0,2
2220,Electronic City Phase II,1310.0,2.0,32.75,3
2221,Electronic City Phase II,1310.0,2.0,37.83,3
2222,Electronic City Phase II,1140.0,2.0,33.06,2
2223,Electronic City Phase II,1031.0,2.0,55.0,2
2224,Electronic City Phase II,1253.0,2.0,65.8,2
2225,Electronic City Phase II,1400.0,2.0,40.44,3
2226,Electronic City Phase II,1160.0,2.0,33.5,2
2227,Electronic City Phase II,975.0,2.0,45.0,3
2228,Electronic City Phase II,6000.0,4.0,260.0,4
2229,Electronic City Phase II,1116.0,2.0,37.0,2
2230,Electronic City Phase II,1125.0,2.0,29.25,2
2231,Electronic City Phase II,1000.0,2.0,28.88,2
2232,Electronic City Phase II,1000.0,2.0,28.88,2
2233,Electronic City Phase II,1000.0,2.0,28.88,2
2234,Electronic City Phase II,1165.0,2.0,30.29,2
2235,Electronic City Phase II,1031.0,2.0,53.0,2
2236,Electronic City Phase II,1611.0,2.0,48.33,3
2237,Electronic City Phase II,1065.0,2.0,30.88,2
2238,Electronic City Phase II,1220.0,3.0,36.6,3
2239,Electronic City Phase II,1549.0,3.0,80.0,3
2240,Electronic City Phase II,1065.0,2.0,56.13,2
2241,Electronic City Phase II,1320.0,2.0,38.13,3
2242,Electronic City Phase II,920.0,2.0,26.0,2
2243,Electronic City Phase II,1140.0,2.0,33.84,2
2244,Electronic City Phase II,1219.0,2.0,61.26,2
2245,Electronic City Phase II,1252.0,2.0,65.0,3
2246,Electronic City Phase II,1125.0,2.0,32.49,2
2247,Electronic City Phase II,1310.0,2.0,37.83,3
2248,Electronic City Phase II,1286.0,2.0,69.0,2
2249,Electronic City Phase II,1220.0,2.0,36.21,3
2250,Electronic City Phase II,1140.0,2.0,32.92,2
2251,Electronic City Phase II,1116.0,2.0,40.0,2
2252,Electronic City Phase II,1150.0,3.0,46.0,3
2253,Electronic City Phase II,1192.0,2.0,47.0,3
2254,Electronic City Phase II,1502.0,3.0,50.0,3
2255,Electronic City Phase II,1020.0,2.0,32.0,2
2256,Electronic City Phase II,1900.0,3.0,97.0,4
2257,Electronic City Phase II,1020.0,2.0,27.43,2
2258,Electronic City Phase II,1025.0,2.0,26.65,2
2259,Electronic City Phase II,1020.0,2.0,29.45,2
2260,Electronic City Phase II,1000.0,2.0,28.88,2
2261,Electronic City Phase II,1310.0,2.0,37.84,3
2262,Electronic City Phase II,1140.0,2.0,28.5,2
2263,Electronic City Phase II,1125.0,2.0,32.49,2
2264,Electronic City Phase II,1200.0,2.0,34.65,2
2265,Electronic City Phase II,1160.0,2.0,52.2,2
2266,Electronic City Phase II,1244.0,2.0,55.0,2
2267,Electronic City Phase II,1160.0,2.0,33.51,2
2268,Electronic City Phase II,1220.0,3.0,35.25,3
2269,Electronic City Phase II,1625.0,2.0,48.75,3
2270,Electronic City Phase II,972.0,2.0,40.0,2
2271,Electronic City Phase II,1160.0,2.0,33.51,2
2272,Electronic City Phase II,1400.0,2.0,40.45,3
2273,Electronic City Phase II,1090.0,2.0,31.48,2
2274,Electronic City Phase II,1140.0,2.0,32.92,2
2275,Electronic City Phase II,650.0,1.0,35.0,1
2276,Electronic City Phase II,1155.0,2.0,57.0,2
2277,Electronic City Phase II,1800.0,3.0,92.0,3
2278,Electronic City Phase II,1300.0,2.0,28.0,2
2279,Electronic City Phase II,1160.0,2.0,33.5,2
2280,Electronic City Phase II,1025.0,2.0,29.6,2
2281,Electronic City Phase II,829.0,2.0,22.8,2
2282,Electronic City Phase II,1252.0,2.0,67.0,2
2283,Electronic City Phase II,1320.0,2.0,38.12,3
2284,Electronic City Phase II,1125.0,2.0,32.63,2
2285,Electronic City Phase II,1140.0,2.0,34.0,2
2286,Electronic City Phase II,1310.0,2.0,37.84,3
2287,Electronic City Phase II,1400.0,2.0,40.43,3
2288,Electronic City Phase II,1252.0,2.0,65.0,3
2289,Electronic City Phase II,1135.0,2.0,46.0,2
2290,Electronic City Phase II,1305.0,3.0,65.0,3
2291,Electronic City Phase II,1165.0,2.0,33.64,2
2292,Electronic City Phase II,1400.0,2.0,40.44,3
2293,Electronic City Phase II,1336.0,2.0,50.35,3
2294,Electronic City Phase II,575.0,1.0,16.75,1
2295,Electronic City Phase II,925.0,2.0,49.82,3
2296,Electronic City Phase II,1065.0,2.0,30.76,2
2297,Electronic City Phase II,1065.0,2.0,30.75,2
2298,Electronic City Phase II,1140.0,2.0,33.06,2
2299,Electronic City Phase II,911.0,2.0,26.5,2
2300,Electronic City Phase II,1200.0,2.0,34.65,2
2301,Electronic City Phase II,1031.0,2.0,54.48,2
2302,Electronic City Phase II,1310.0,2.0,37.83,3
2303,Electronic City Phase II,1651.0,3.0,49.53,3
2304,Electronics City Phase 1,1070.0,2.0,45.5,2
2305,Electronics City Phase 1,1475.0,3.0,78.29,3
2306,Electronics City Phase 1,1490.0,3.0,78.8,3
2307,Electronics City Phase 1,1113.27,2.0,53.0,2
2308,Electronics City Phase 1,1490.0,3.0,84.0,3
2309,Electronics City Phase 1,1175.0,2.0,51.47,2
2310,Electronics City Phase 1,1160.0,2.0,52.0,2
2311,Electronics City Phase 1,920.0,2.0,33.0,2
2312,Electronics City Phase 1,1750.0,3.0,84.0,3
2313,Electronics City Phase 1,1350.0,3.0,55.0,3
2314,Electronics City Phase 1,940.0,2.0,40.0,2
2315,Electronics City Phase 1,1015.0,2.0,56.0,2
2316,Electronics City Phase 1,1595.0,3.0,75.0,3
2317,Electronics City Phase 1,1515.0,2.0,80.91,3
2318,Electronics City Phase 1,995.0,2.0,46.0,2
2319,Electronics City Phase 1,1555.0,2.0,82.0,3
2320,Electronics City Phase 1,1340.0,2.0,75.0,2
2321,Electronics City Phase 1,650.0,1.0,23.0,1
2322,Electronics City Phase 1,1124.0,2.0,55.0,3
2323,Electronics City Phase 1,1175.0,2.0,57.0,2
2324,Electronics City Phase 1,755.0,1.0,42.41,1
2325,Electronics City Phase 1,580.0,1.0,27.0,1
2326,Electronics City Phase 1,940.0,2.0,49.0,2
2327,Electronics City Phase 1,1335.0,2.0,67.0,2
2328,Electronics City Phase 1,1113.12,2.0,55.0,2
2329,Electronics City Phase 1,995.0,2.0,42.0,2
2330,Electronics City Phase 1,1350.0,3.0,71.0,3
2331,Electronics City Phase 1,1445.0,2.0,56.0,3
2332,Electronics City Phase 1,995.0,2.0,49.8,2
2333,Electronics City Phase 1,635.0,1.0,26.0,1
2334,Electronics City Phase 1,1190.0,2.0,68.0,2
2335,Electronics City Phase 1,1085.0,2.0,46.0,2
2336,Electronics City Phase 1,1450.0,3.0,72.54,3
2337,Electronics City Phase 1,360.0,1.0,16.9,1
2338,Electronics City Phase 1,638.0,1.0,32.0,1
2339,Electronics City Phase 1,1175.0,2.0,64.98,2
2340,Electronics City Phase 1,585.0,1.0,21.0,1
2341,Electronics City Phase 1,1200.0,2.0,59.76,2
2342,Electronics City Phase 1,1145.0,2.0,54.0,2
2343,Electronics City Phase 1,1125.0,2.0,65.0,2
2344,Electronics City Phase 1,1550.0,2.0,82.0,3
2345,Electronics City Phase 1,1175.0,2.0,50.0,2
2346,Electronics City Phase 1,865.0,2.0,40.0,2
2347,Electronics City Phase 1,1450.0,3.0,70.0,3
2348,Electronics City Phase 1,1450.0,2.0,63.51,3
2349,Electronics City Phase 1,1450.0,3.0,58.0,3
2350,Electronics City Phase 1,1800.0,3.0,93.0,3
2351,Electronics City Phase 1,1314.0,2.0,60.0,2
2352,Electronics City Phase 1,1170.0,2.0,62.0,2
2353,Electronics City Phase 1,1450.0,3.0,79.0,3
2354,Electronics City Phase 1,940.0,2.0,48.0,2
2355,Electronics City Phase 1,940.0,2.0,44.0,2
2356,Electronics City Phase 1,1300.0,2.0,67.0,2
2357,Electronics City Phase 1,1028.0,2.0,51.0,2
2358,Electronics City Phase 1,1080.0,2.0,46.0,2
2359,Electronics City Phase 1,1205.0,2.0,60.0,2
2360,Electronics City Phase 1,1900.0,3.0,85.0,3
2361,Electronics City Phase 1,1305.0,2.0,67.0,2
2362,Electronics City Phase 1,755.0,1.0,30.12,1
2363,Electronics City Phase 1,1175.0,2.0,60.0,2
2364,Frazer Town,1700.0,3.0,180.0,3
2365,Frazer Town,1305.0,3.0,95.45,3
2366,Frazer Town,1870.0,3.0,185.0,3
2367,Frazer Town,1750.0,3.0,150.0,3
2368,Frazer Town,4850.0,6.0,385.0,4
2369,Frazer Town,2000.0,3.0,200.0,3
2370,Frazer Town,3500.0,4.0,330.0,3
2371,Frazer Town,2350.0,4.0,285.0,3
2372,Frazer Town,1550.0,2.0,140.0,2
2373,Frazer Town,1900.0,4.0,145.0,3
2374,Frazer Town,2560.0,3.0,265.0,3
2375,Frazer Town,2400.0,3.0,260.0,3
2376,Frazer Town,2560.0,3.0,288.0,3
2377,Frazer Town,3436.0,5.0,341.0,4
2378,Frazer Town,4856.0,5.0,410.0,4
2379,Frazer Town,1315.0,2.0,140.0,2
2380,Frazer Town,1706.0,3.0,154.0,3
2381,Frazer Town,2079.0,3.0,220.0,3
2382,Frazer Town,3435.0,2.0,341.0,4
2383,Frazer Town,3436.0,5.0,345.0,4
2384,Frazer Town,3100.0,3.0,400.0,3
2385,Frazer Town,5400.0,3.0,400.0,3
2386,Frazer Town,1180.0,2.0,105.0,2
2387,Frazer Town,2900.0,4.0,325.0,4
2388,Frazer Town,1870.0,3.0,180.0,3
2389,Frazer Town,896.0,1.0,100.0,1
2390,Frazer Town,1420.0,2.0,120.0,2
2391,GM Palaya,1820.0,2.0,86.0,3
2392,GM Palaya,1225.0,2.0,47.0,2
2393,GM Palaya,1140.0,2.0,48.95,2
2394,GM Palaya,1315.0,2.0,65.0,3
2395,GM Palaya,1315.0,3.0,65.0,3
2396,GM Palaya,1315.0,3.0,64.0,3
2397,GM Palaya,1735.0,3.0,70.0,3
2398,GM Palaya,1643.0,2.0,70.0,3
2399,Ganga Nagar,600.0,1.0,38.0,1
2400,Ganga Nagar,845.0,2.0,55.0,2
2401,Ganga Nagar,1112.0,2.0,68.0,2
2402,Ganga Nagar,998.0,2.0,65.0,2
2403,Ganga Nagar,1250.0,2.0,65.0,2
2404,Garudachar Palya,1325.0,2.0,60.8,3
2405,Garudachar Palya,1060.0,2.0,48.7,2
2406,Garudachar Palya,1150.0,2.0,52.75,2
2407,Garudachar Palya,1295.0,2.0,59.5,3
2408,Garudachar Palya,1320.0,2.0,60.6,3
2409,Garudachar Palya,1295.0,2.0,59.5,3
2410,Garudachar Palya,1150.0,2.0,52.8,2
2411,Garudachar Palya,1150.0,2.0,52.8,2
2412,Garudachar Palya,1060.0,2.0,48.5,2
2413,Garudachar Palya,1150.0,2.0,52.5,2
2414,Garudachar Palya,1325.0,2.0,60.8,3
2415,Garudachar Palya,1060.0,2.0,48.66,2
2416,Garudachar Palya,1150.0,2.0,52.0,2
2417,Garudachar Palya,1154.0,2.0,51.8,2
2418,Garudachar Palya,1325.0,2.0,60.0,3
2419,Giri Nagar,2400.0,4.0,400.0,4
2420,Giri Nagar,1800.0,3.0,252.0,3
2421,Giri Nagar,1350.0,3.0,240.0,3
2422,Giri Nagar,2400.0,4.0,400.0,4
2423,Giri Nagar,3000.0,4.0,375.0,6
2424,Giri Nagar,2400.0,6.0,400.0,6
2425,Giri Nagar,4000.0,3.0,750.0,4
2426,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2427,Gollarapalya Hosahalli,1408.0,3.0,62.0,3
2428,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2429,Gollarapalya Hosahalli,1318.0,3.0,54.0,3
2430,Gollarapalya Hosahalli,861.0,2.0,36.5,2
2431,Gollarapalya Hosahalli,1320.0,3.0,60.0,3
2432,Gollarapalya Hosahalli,1345.0,3.0,60.0,3
2433,Gollarapalya Hosahalli,1905.0,3.0,86.0,4
2434,Gollarapalya Hosahalli,1318.0,3.0,56.0,3
2435,Gollarapalya Hosahalli,1129.0,2.0,50.0,2
2436,Gottigere,1100.0,2.0,40.0,2
2437,Gottigere,967.0,2.0,45.0,2
2438,Gottigere,1618.0,3.0,82.5,3
2439,Gottigere,1222.0,2.0,63.0,2
2440,Gottigere,1600.0,2.0,55.0,3
2441,Gottigere,1300.0,3.0,65.0,3
2442,Gottigere,950.0,2.0,38.0,2
2443,Gottigere,1153.0,2.0,48.5,2
2444,Gottigere,812.0,1.0,26.0,1
2445,Gottigere,2000.0,4.0,82.0,4
2446,Gottigere,1460.0,2.0,65.0,3
2447,Gottigere,1500.0,3.0,70.0,3
2448,Gottigere,1621.0,3.0,72.0,3
2449,Gottigere,812.0,1.0,26.0,1
2450,Gottigere,990.0,2.0,40.0,2
2451,Gottigere,1235.0,2.0,63.0,2
2452,Gottigere,1385.0,3.0,64.0,3
2453,Gottigere,1000.0,2.0,35.0,2
2454,Gottigere,1010.0,2.0,35.0,2
2455,Gottigere,1385.0,2.0,50.0,3
2456,Gottigere,1425.0,2.0,47.0,3
2457,Gottigere,1435.0,2.0,62.0,3
2458,Gottigere,945.0,2.0,45.0,2
2459,Gottigere,1400.0,2.0,50.0,3
2460,Gottigere,2500.0,3.0,120.0,4
2461,Gottigere,1230.0,2.0,52.0,3
2462,Gottigere,1120.0,2.0,50.0,2
2463,Gottigere,1500.0,3.0,63.0,3
2464,Gottigere,1200.0,2.0,40.0,2
2465,Gottigere,1280.0,2.0,61.0,2
2466,Gottigere,1205.0,2.0,56.58,2
2467,Gottigere,1170.0,2.0,40.0,2
2468,Gottigere,3000.0,3.0,132.0,4
